'01-Mar','1CA','M88','15:11','18:05','02:54','MCO','1510','BOS'
'01-Mar','1CA','M88','15:14','17:54','02:40','EWR','2011','ATL'
'01-Mar','1CA','M88','15:15','17:15','02:00','ORD','1763','ATL'
'01-Mar','1CA','M88','15:22','17:19','01:57','ATL','1661','PBI'
'01-Mar','1CA','M88','15:25','18:34','03:09','LGA','1485','MCO'
'01-Mar','1CA','M88','15:25','16:35','01:10','PNS','1962','ATL'
'01-Mar','1CA','M88','15:29','16:43','01:14','LGA','1378','BOS'
'01-Mar','1CA','M88','15:29','18:13','02:44','BDL','1279','ATL'
'01-Mar','1CA','M88','15:30','16:49','01:19','BOS','1381','LGA'
'01-Mar','1CA','M88','15:40','19:28','03:48','BOS','1937','RSW'
'01-Mar','1CA','M88','15:40','17:45','02:05','IAH','1532','ATL'
'01-Mar','1CA','M88','15:44','19:05','03:21','JFK','1823','MIA'
'01-Mar','1CA','M88','15:45','18:08','02:23','ATL','2010','EWR'
'01-Mar','1CA','M88','15:45','19:30','03:45','ATL','1101','ABQ'
'01-Mar','1CA','M88','15:45','17:40','01:55','ATL','1880','BWI'
'01-Mar','1CA','M88','15:45','19:09','03:24','LGA','1503','FLL'
'01-Mar','1CA','M88','15:45','18:08','02:23','ATL','1639','MCI'
'01-Mar','1CA','M88','15:45','18:00','02:15','ATL','1748','DTW'
'01-Mar','1CA','M88','15:45','17:44','01:59','MCI','1491','ATL'
'01-Mar','1CA','M88','15:45','17:13','01:28','RDU','1591','ATL'
'01-Mar','1CA','M88','15:51','18:07','02:16','MCO','1256','CVG'
'01-Mar','1CA','M88','15:53','18:54','03:01','BOS','1859','ATL'
'01-Mar','1CA','M88','15:55','17:44','01:49','RSW','1122','ATL'
'01-Mar','1CA','M88','15:55','18:07','02:12','ATL','1992','BUF'
'01-Mar','1CA','M88','15:55','17:51','01:56','ATL','1559','STL'
'01-Mar','1CA','M88','16:00','17:35','01:35','ATL','2093','SRQ'
'01-Mar','1CA','M88','16:00','19:01','03:01','FLL','1334','LGA'
'01-Mar','1CA','M88','16:00','17:51','01:51','PBI','1032','ATL'
'01-Mar','1CA','M88','16:00','18:37','02:37','ATL','0372','DFW'
'01-Mar','1CA','M88','16:00','19:26','03:26','BOS','1647','MCO'
'01-Mar','1CA','M88','16:00','17:55','01:55','DCA','1961','ATL'
'01-Mar','1CA','M88','16:00','18:20','02:20','ATL','1938','ORD'
'01-Mar','1CA','M88','16:00','18:47','02:47','TPA','1604','LGA'
'01-Mar','1CA','M88','16:00','19:04','03:04','FLL','1600','BDL'
'01-Mar','1CA','M88','16:02','18:55','02:53','ATL','1853','SAT'
'01-Mar','1CA','M88','16:05','17:28','01:23','ATL','1577','RDU'
'01-Mar','1CA','M88','16:10','18:46','02:36','ATL','1856','BOS'
'01-Mar','1CA','M88','16:10','18:10','02:00','BWI','1883','ATL'
'01-Mar','1CA','M88','16:10','18:10','02:00','ATL','1010','PHL'
'01-Mar','1CA','M88','16:10','18:10','02:00','MIA','1988','ATL'
'01-Mar','1CA','M88','16:11','18:50','02:39','MCO','1486','LGA'
'01-Mar','1CA','M88','16:15','17:36','01:21','MEM','1837','ATL'
'01-Mar','1CA','M88','16:15','17:49','01:34','ATL','2061','TPA'
'01-Mar','1CA','M88','16:20','18:06','01:46','ATL','1960','DCA'
'01-Mar','1CA','M88','16:25','18:05','01:40','STL','1570','ATL'
'01-Mar','1CA','M88','16:30','17:45','01:15','LGA','1380','BOS'
'01-Mar','1CA','M88','16:30','19:05','02:35','EWR','2013','ATL'
'01-Mar','1CA','M88','16:30','17:47','01:17','BOS','1383','LGA'
'01-Mar','1CA','M88','16:30','18:52','02:22','BUF','1281','ATL'
'01-Mar','1CA','M88','16:30','18:56','02:26','PHL','1013','ATL'
'01-Mar','1CA','M88','16:32','18:20','01:48','ATL','1875','RSW'
'01-Mar','1CA','M88','16:35','17:44','01:09','SAV','1076','ATL'
'01-Mar','1CA','M88','16:49','20:13','03:24','ATL','0563','PUJ'
'01-Mar','1CA','M88','16:50','18:18','01:28','CLT','1737','ATL'
'01-Mar','1CA','M88','16:50','18:32','01:42','ATL','1745','MSY'
'01-Mar','1CA','M88','16:50','19:08','02:18','SAT','1641','ATL'
'01-Mar','1CA','M88','16:57','19:03','02:06','DFW','1920','ATL'
'01-Mar','1CA','M88','16:58','18:25','01:27','ATL','1502','CVG'
'01-Mar','1CA','M88','17:00','19:01','02:01','DCA','1963','ATL'
'01-Mar','1CA','M88','17:00','19:50','02:50','TPA','1849','JFK'
'01-Mar','1CA','M88','17:00','20:04','03:04','PBI','2012','BDL'
'01-Mar','1CA','M88','17:05','18:35','01:30','DAB','1534','ATL'
'01-Mar','1CA','M88','17:05','18:15','01:10','ATL','1730','CHS'
'01-Mar','1CA','M88','17:05','18:19','01:14','ATL','1635','CLT'
'01-Mar','1CA','M88','17:05','18:34','01:29','RDU','1177','ATL'
'01-Mar','1CA','M88','17:05','18:45','01:40','SRQ','1764','ATL'
'01-Mar','1CA','M88','17:10','20:02','02:52','CUN','0532','ATL'
'01-Mar','1CA','M88','17:11','19:55','02:44','MCO','1262','BDL'
'01-Mar','1CA','M88','17:11','19:30','02:19','ATL','1690','BDL'
'01-Mar','1CA','M88','17:11','19:09','01:58','IAD','1637','ATL'
'01-Mar','1CA','M88','17:12','19:00','01:48','RIC','1557','ATL'
'01-Mar','1CA','M88','17:15','19:06','01:51','PIT','1787','ATL'
'01-Mar','1CA','M88','17:15','20:31','03:16','LGA','1527','FLL'
'01-Mar','1CA','M88','17:15','19:56','02:41','MCO','1814','JFK'
'01-Mar','1CA','M88','17:15','20:25','03:10','MIA','1062','JFK'
'01-Mar','1CA','M88','17:18','19:25','02:07','ATL','0375','NAS'
'01-Mar','1CA','M88','17:20','19:02','01:42','ATL','1962','DCA'
'01-Mar','1CA','M88','17:20','20:30','03:10','MBJ','0358','ATL'
'01-Mar','1CA','M88','17:24','19:04','01:40','CMH','1091','ATL'
'01-Mar','1CA','M88','17:24','20:30','03:06','LGA','1817','MCO'
'01-Mar','1CA','M88','17:25','19:25','02:00','ORF','1233','ATL'
'01-Mar','1CA','M88','17:28','19:30','02:02','MIA','1990','ATL'
'01-Mar','1CA','M88','17:30','18:40','01:10','LGA','1382','BOS'
'01-Mar','1CA','M88','17:30','18:49','01:19','BOS','1385','LGA'
'01-Mar','1CA','M88','17:30','19:30','02:00','BWI','1885','ATL'
'01-Mar','1CA','M88','17:33','19:05','01:32','ATL','1719','RIC'
'01-Mar','1CA','M88','17:33','20:25','02:52','BDL','1595','ATL'
'01-Mar','1CA','M88','17:35','19:15','01:40','ATL','1686','IND'
'01-Mar','1CA','M88','17:40','19:50','02:10','ATL','1111','ROC'
'01-Mar','1CA','M88','17:46','20:19','02:33','EWR','2015','ATL'
'01-Mar','1CA','M88','17:55','20:49','02:54','MIA','1114','CVG'
'01-Mar','1CA','M88','17:58','20:04','02:06','ATL','1012','PHL'
'01-Mar','1CA','M88','17:59','19:54','01:55','PBI','1648','ATL'
'01-Mar','1CA','M88','18:00','20:42','02:42','FLL','1138','CVG'
'01-Mar','1CA','M88','18:00','19:21','01:21','ATL','1755','RDU'
'01-Mar','1CA','M88','18:05','21:31','03:26','JFK','1825','MIA'
'01-Mar','1CA','M88','18:09','20:15','02:06','DFW','0066','ATL'
'01-Mar','1CA','M88','18:10','19:49','01:39','RDU','1691','ATL'
'01-Mar','1CA','M88','18:15','19:55','01:40','SRQ','1678','ATL'
'01-Mar','1CA','M88','18:15','20:44','02:29','RSW','1166','CVG'
'01-Mar','1CA','M88','18:20','20:25','02:05','BWI','1887','ATL'
'01-Mar','1CA','M88','18:20','21:23','03:03','BOS','1863','ATL'
'01-Mar','1CA','M88','18:29','19:40','01:11','LGA','1384','BOS'
'01-Mar','1CA','M88','18:30','20:12','01:42','TPA','1722','ATL'
'01-Mar','1CA','M88','18:30','19:59','01:29','ATL','1491','SRQ'
'01-Mar','1CA','M88','18:30','19:46','01:16','BOS','1387','LGA'
'01-Mar','1CA','M88','18:31','20:12','01:41','STL','1291','ATL'
'01-Mar','1CA','M88','18:33','20:41','02:08','ATL','1076','MKE'
'01-Mar','1CA','M88','18:35','20:45','02:10','ATL','1561','DTW'
'01-Mar','1CA','M88','18:35','20:50','02:15','TPA','0044','CVG'
'01-Mar','1CA','M88','18:35','20:40','02:05','ATL','2014','BUF'
'01-Mar','1CA','M88','18:36','19:45','01:09','ATL','1754','BNA'
'01-Mar','1CA','M88','18:38','19:39','01:01','ATL','1532','SAV'
'01-Mar','1CA','M88','18:40','21:02','02:22','ATL','1782','LGA'
'01-Mar','1CA','M88','18:40','21:04','02:24','ATL','1056','EWR'
'01-Mar','1CA','M88','18:45','21:04','02:19','DTW','1833','ATL'
'01-Mar','1CA','M88','18:45','20:23','01:38','BOS','0148','JFK'
'01-Mar','1CA','M88','18:45','20:56','02:11','ATL','1483','ORD'
'01-Mar','1CA','M88','18:46','22:25','03:39','POP','0410','ATL'
'01-Mar','1CA','M88','18:47','21:18','02:31','BUF','0379','ATL'
'01-Mar','1CA','M88','18:48','20:50','02:02','MCI','1906','ATL'
'01-Mar','1CA','M88','18:49','21:50','03:01','GCM','0686','ATL'
'01-Mar','1CA','M88','18:50','21:18','02:28','ATL','1043','DFW'
'01-Mar','1CA','M88','18:50','21:11','02:21','PHL','1017','ATL'
'01-Mar','1CA','M88','18:50','21:37','02:47','EWR','2017','ATL'
'01-Mar','1CA','M88','18:55','20:37','01:42','ATL','1847','STL'
'01-Mar','1CA','M88','18:55','20:30','01:35','ATL','1883','MSY'
'01-Mar','1CA','M88','18:55','20:19','01:24','CHS','1888','ATL'
'01-Mar','1CA','M88','18:55','21:30','02:35','ATL','1860','BOS'
'01-Mar','1CA','M88','18:58','21:15','02:17','ATL','1279','IAH'
'01-Mar','1CA','M88','18:59','20:25','01:26','CLT','1734','ATL'
'01-Mar','1CA','M88','19:00','21:00','02:00','ORD','1934','ATL'
'01-Mar','1CA','M88','19:00','21:32','02:32','CVG','1715','FLL'
